Lat,Lon,Globvalue
35.72769472884114,22.034605031910164,6.3281250000e+00
35.72128153084443,22.089101483086445,5.7031250000e+00
35.71483979219836,22.143588430804837,6.0625000000e+00
35.708369523715675,22.198065836569167,1.4687500000e+00
32.82510930346304,-17.121345541296243,1.0468750000e+00
32.839088071912904,-17.070805432586496,2.1718750000e+00
36.05646128158327,0.6952913990806859,1.2031250000e+00
36.06140885254833,0.7502558350781735,1.6406250000e+00
36.09048371778088,1.0801971709193177,1.3281250000e+00
35.91765305162404,20.731038412514742,1.3281250000e+00
35.91192421565546,20.7857865069078,1.6718750000e+00
35.906166574730264,20.84052602046042,1.6093750000e+00
35.90038013862896,20.89525691313366,1.2968750000e+00
35.85305321190151,21.33278891752457,1.0625000000e+00
35.84700806671145,21.387440430221968,2.9531250000e+00
35.840934226603956,21.44208292489364,8.0781250000e+00
35.83483170184853,21.496716362154313,1.0031250000e+01
35.828700502758714,21.55134070267952,1.5109375000e+01
35.822540639691944,21.605955907205818,7.0312500000e+00
35.81635212304952,21.660561936530964,9.0468750000e+00
35.810134963276425,21.71515875151422,7.2187500000e+00
35.80388917086144,21.769746313076514,5.9531250000e+00
35.7976147563368,21.82432458220066,8.0625000000e+00
35.79131173027837,21.878893519931623,7.8750000000e+00
35.784980103305415,21.933453087376687,6.3281250000e+00
35.778619886080534,21.988003245705706,4.4687500000e+00
35.772231089309656,22.042543956151295,5.7656250000e+00
35.76581372374183,22.097075180009067,5.8906250000e+00
35.75936780016931,22.15159687863784,4.3437500000e+00
36.158672016818464,1.3495956992930676,1.2031250000e+00
36.163273352741406,1.4046826318471095,3.1562500000e+00
36.16784551144764,1.4597765148528223,1.5937500000e+00
36.17238848503952,1.5148773059991416,1.3750000000e+00
36.17690226566717,1.56998496292713,1.1875000000e+00
35.96798750391068,20.683352529137654,1.0312500000e+00
35.96228375189831,20.738144491579842,1.5156250000e+00
35.956551167285035,20.792927893561675,1.4218750000e+00
35.95078975982694,20.847702694898963,1.1875000000e+00
35.89764169665173,21.34028227654998,2.0156250000e+00
35.891592607191185,21.394968874239268,4.6718750000e+00
35.88551480515577,21.44964643315307,8.7343750000e+00
35.87940830083651,21.504314913821464,1.0859375000e+01
35.8732731045685,21.558974276835492,1.3984375000e+01
35.86710922673085,21.613624482847477,6.8906250000e+00
35.86091667774658,21.668265492571162,9.9843750000e+00
35.854695468082525,21.722897266782,6.1406250000e+00
35.848445608249314,21.777519766317315,8.8593750000e+00
35.84216710880125,21.832132952076588,1.1671875000e+01
35.835859980336224,21.886736785021622,5.0000000000e+00
35.82952423349563,21.9413312261768,8.1406250000e+00
35.82315987896434,21.99591623662926,5.2187500000e+00
35.81676692747058,22.050491777529157,6.7812500000e+00
35.810345389785795,22.10505781008986,5.7968750000e+00
35.803895276724695,22.15961429558815,4.2031250000e+00
36.160679578899966,0.848052167365214,1.5468750000e+00
36.16554635299371,0.9031105492796124,1.0625000000e+00
36.189443219872544,1.1785118105040473,1.3281250000e+00
36.19413513479318,1.2336136386434842,1.9218750000e+00
36.20803581631673,1.398961515493478,1.1406250000e+00
36.2306195969895,1.6746800768895,2.3125000000e+00
36.235048679261304,1.7298442218646732,1.0937500000e+00
36.24381910825927,1.8401926036443146,1.0156250000e+00
35.94825401295345,21.29305334253252,1.8593750000e+00
35.942229715398895,21.34778408209207,3.6250000000e+00
35.93617667732667,21.402505801682516,4.3281250000e+00
35.93009490900515,21.457218461688026,7.0312500000e+00
35.92398442074686,21.51192202255376,8.3593750000e+00
35.91784522290857,21.56661644478608,1.3703125000e+01
35.91167732589108,21.621301688952855,8.9375000000e+00
35.905480740139176,21.675977715683572,5.4843750000e+00
35.89925547614162,21.730644485669675,8.2812500000e+00
35.89300154443098,21.78530195966469,1.0562500000e+01
35.88671895558361,21.839950098484508,1.1312500000e+01
35.880407720219516,21.894588863007584,6.5781250000e+00
35.87406784900233,21.94921821417516,1.0171875000e+01
35.86769935263918,22.00383811299148,7.5468750000e+00
35.86130224188065,22.058448520524006,7.4218750000e+00
35.8548765275207,22.11304939790365,7.9687500000e+00
35.848422220396515,22.167640706324956,4.0000000000e+00
36.19558314680933,0.731797974234451,1.6718750000e+00
36.20541050453112,0.8419643577609172,1.4062500000e+00
36.21028048870843,0.8970586783318182,1.0312500000e+00
36.23419312785799,1.1726398875507167,1.4375000000e+00
36.23888814148045,1.2277777555720473,1.6250000000e+00
36.24355396463588,1.2829227337208433,1.7031250000e+00
36.252798007293116,1.3932338509299758,1.5468750000e+00
35.99284549965861,21.3005284382015,2.9531250000e+00
35.986817266852434,21.355294357453282,3.6250000000e+00
35.980760275815555,21.41005123595191,5.4531250000e+00
35.97467453683783,21.464799033996208,6.5625000000e+00
35.968560060253424,21.519537711946203,7.8750000000e+00
35.962416856440775,21.574267230223377,1.1234375000e+01
35.956244935822426,21.628987549310885,7.4375000000e+00
35.950044308865074,21.68369862975379,6.9531250000e+00
35.94381498607939,21.738400432159278,9.0156250000e+00
35.93755697801995,21.79309291719685,1.2375000000e+01
35.93127029528521,21.847776045598625,1.6078125000e+01
35.92495494851739,21.902449778159465,8.5468750000e+00
35.918610948402346,21.95711407573728,9.4062500000e+00
35.91223830566958,22.011768899253187,6.6562500000e+00
35.90583703109212,22.066414209691743,7.2968750000e+00
35.89940713548638,22.121049968101207,6.6406250000e+00
35.89294862971219,22.17567613559368,2.1718750000e+00
36.230356903682676,0.6154230363620418,1.3906250000e+00
36.23534665504485,0.6705233929984163,3.7500000000e+00
36.24030728084067,0.7256312980924249,3.2343750000e+00
36.245238772502105,0.7807467097001749,1.4687500000e+00
36.043439908300996,21.253201832041317,1.7968750000e+00
36.03743652212336,21.30801198989948,3.5781250000e+00
36.03140434971785,21.36281312600846,2.0156250000e+00
36.025343401351435,21.417605200520306,5.5781250000e+00
36.0192536873355,21.472388173648273,7.9062500000e+00
36.0131352180259,21.52716200566704,9.0937500000e+00
36.00698800382279,21.58192665691298,1.1875000000e+01
36.00081205517058,21.636682087784337,7.7968750000e+00
35.99460738255785,21.691428258741503,8.0312500000e+00
35.98837399651726,21.746165130307173,1.1593750000e+01
35.98211190762548,21.80089266306666,7.3593750000e+00
35.97582112650312,21.855610817668037,7.1875000000e+00
35.96950166381461,21.910319554822404,1.2609375000e+01
35.96315353026818,21.965018835304093,6.7187500000e+00
35.95677673661571,22.019708619950887,9.5781250000e+00
35.95037129365271,22.074388869664254,8.3125000000e+00
35.94393721221817,22.129059545409543,6.8906250000e+00
36.28503109804678,0.7194575614758859,7.4218750000e+00
36.342321568407385,1.3817588042660751,1.0156250000e+00
36.088034391428494,21.26065858817853,1.9843750000e+00
36.08202707906095,21.31550402097549,3.3125000000e+00
36.075990962696544,21.370340411205156,2.2968750000e+00
36.069926052623764,21.425167718933558,6.6250000000e+00
36.06383235917566,21.479985904288156,8.6562500000e+00
36.05770989272981,21.534794927458076,9.3750000000e+00
36.05155866370813,21.589594748694324,1.2031250000e+01
36.04537868257694,21.644385328310058,9.3906250000e+00
36.03916995984677,21.69916662668072,9.5937500000e+00
36.03293250607234,21.75393860424439,8.0937500000e+00
36.02666633185246,21.808701221501877,6.1250000000e+00
36.02037144782994,21.863454439017044,7.0000000000e+00
36.014047864691534,21.91819821741699,9.6562500000e+00
36.007695593167824,21.97293251739227,6.7187500000e+00
36.001314644033165,22.02765729969711,1.2234375000e+01
35.99490502810561,22.08237252514966,9.1406250000e+00
35.98846675624679,22.137078154632174,6.9218750000e+00
36.33469260166198,0.7684641614666257,1.6718750000e+00
36.33960142605995,0.8236590775249185,2.4843750000e+00
36.34933150170865,0.9340712387207779,3.9687500000e+00
36.35415273608318,0.9892883992322791,1.1093750000e+00
36.38708293701831,1.3760113855681035,2.2187500000e+00
36.13262841209223,21.26812380969312,1.1875000000e+00
36.12661716918061,21.32300455485131,2.4531250000e+00
36.120577104485825,21.377876236563942,2.9531250000e+00
36.11450822831795,21.432738814810808,8.5937500000e+00
36.10841055103173,21.487592249633362,9.2187500000e+00
36.10228408302649,21.542436501134944,1.2609375000e+01
36.09612883474605,21.597271529480995,1.0125000000e+01
36.089944816678624,21.652097294899306,1.0671875000e+01
36.083732039356796,21.706913757680226,7.5156250000e+00
36.0774905133574,21.761720878176913,5.2656250000e+00
36.071220249301405,21.81651861680552,6.4531250000e+00
36.06492125785391,21.871306934045464,9.8750000000e+00
36.05859354972404,21.926085790439615,1.4968750000e+01
36.05223713566479,21.980855146594543,8.6718750000e+00
36.04585202647306,22.035614963180713,1.2765625000e+01
36.03943823298949,22.090365200932716,8.9843750000e+00
36.032995766098395,22.145105820649533,5.7656250000e+00
36.39406761818069,0.9280276743362431,6.2343750000e+00
36.39889203995439,0.9832809661404955,2.5468750000e+00
36.43184402997648,1.370257345464623,1.4531250000e+00
36.2243039414748,20.835946554854097,1.5781250000e+00
36.21851984689556,20.890933873780906,1.2656250000e+00
36.17120679118756,21.330513615021736,2.6250000000e+00
36.165162773778945,21.385420625678695,3.8593750000e+00
36.15908992711524,21.440318511844808,6.3906250000e+00
36.15298826157292,21.495207233475295,7.5312500000e+00
36.14685778757312,21.550086750587464,1.5203125000e+01
36.14069851558159,21.60495702326098,1.4453125000e+01
36.13451045610854,21.65981801163807,1.2359375000e+01
36.12829361970865,21.714669675923723,8.0781250000e+00
